Identification Brand,Identification Model,Identification Year,Identification Variant,Identification Body Type,Identification Seating Capacity,Identification Segment,Pricing Delhi Ex Showroom Price,Pricing Delhi Resale Value,Engine Cc,Engine Type,Engine Turbo,Engine Bhp,Engine Torque,Engine Transmission,Engine Gears,Engine Drive,Engine 0 100 Sec,Efficiency Fuel Type,Efficiency Mileage Arai,Efficiency Mileage City,Efficiency Mileage Highway,Dimensions Length,Dimensions Width,Dimensions Height,Dimensions Wheelbase,Dimensions Ground Clearance,Dimensions Weight Kg,Dimensions Boot Liters,Ev Data Is Ev,Ev Data Battery Kwh,Ev Data Range Km,Ev Data Charging Ac Hours,Ev Data Charging Dc Min,Safety Ncap Stars,Safety Airbags,Safety Abs,Safety Esp,Safety Hill Hold,Safety Isofix,Safety Tpms,Safety Adas Level 2,Warranty Years,Warranty Km,Warranty Service Km
Mahindra,Bolero,2025,B6 (O),SUV,7,Utility Vehicle,1110000,Excellent,1493,Diesel,TRUE,100,260,Manual,5,RWD,14.5,Diesel,16.5,13,15.5,3995,1745,1880,2680,180,1680,384,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Bolero Neo,2025,N4,SUV,7,Compact SUV/MUV,1035000,Good,1493,Diesel,TRUE,100,260,Manual,5,RWD,13.5,Diesel,17,14,16,3995,1795,1817,2680,160,1650,155,FALSE,0,0,0,0,3,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,100000,10000
Mahindra,Bolero Neo,2025,N8,Compact SUV,7,Sub-4 Meter SUV,1125000,Strong,1493,Diesel,TRUE,100,260,Manual,5,RWD,15,Diesel,17.2,14,16,3995,1795,1817,2680,180,1650,384,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Mahindra,Bolero Neo,2025,N10,Compact SUV,7,Sub-4 Meter SUV,1210000,Strong,1493,Diesel,TRUE,100,260,Manual,5,RWD,14,Diesel,17.2,14,16.5,3995,1795,1817,2680,180,1620,384,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Bolero Neo,2025,N10 (O),Compact SUV,7,Sub-4 Meter Utility,1200000,Excellent,1493,Diesel,TRUE,100,260,Manual,5,RWD,14.5,Diesel,17.2,14,16.5,3995,1795,1817,2680,180,1600,380,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar,2025,AX (O) Hard Top Diesel MT,Off-Road SUV,4,Compact Off-Road,1500000,Excellent,2184,Diesel,TRUE,130,300,Manual,6,4WD,12,Diesel,15.2,11.5,14.5,3985,1855,1844,2450,226,1800,120,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar,2025,LX Hard Top Diesel MT,Off-Road SUV,4,Compact Off-Road SUV,1710000,Excellent,2184,Diesel,TRUE,130,300,Manual,6,4WD,12,Diesel,15.2,11,13.5,3985,1855,1844,2450,226,1850,90,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar,2025,LX Convertible Diesel MT,Off-Road SUV,4,Off-Road,1600000,Excellent,2184,Turbo Diesel,TRUE,130,300,Manual,6,4WD,12,Diesel,15.2,11,13.5,3985,1820,1844,2450,226,1800,150,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar,2025,LX Hard Top Diesel AT,Off-Road SUV,4,Compact Off-Road SUV,1825000,Excellent,2184,Diesel,TRUE,130,300,Automatic,6,4WD,11.5,Diesel,13.5,10,12.5,3985,1855,1844,2450,226,1780,90,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar,2025,LX Hard Top Petrol AT,Off-Road SUV,4,Compact SUV,1730000,Excellent,1997,Turbo Petrol,TRUE,150,320,Automatic,6,4WD,10.5,Petrol,10.5,8,10,3985,1820,1844,2450,226,1780,150,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar,2025,AX (O) RWD Diesel MT,Off-Road SUV,4,Lifestyle SUV,1180000,Excellent,1497,Diesel,TRUE,117,300,Manual,6,RWD,12.5,Diesel,16.5,12.5,15,3985,1820,1850,2450,226,1700,300,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar,2025,LX RWD Diesel MT,Off-Road SUV,4,Lifestyle SUV,1300000,Excellent,1497,Diesel,TRUE,117,300,Manual,6,RWD,13,Diesel,15.2,12,14.5,3985,1855,1920,2450,226,1700,150,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar,2025,LX RWD Petrol AT,SUV,4,Lifestyle Off-Road SUV,1475000,Excellent,1997,Turbo Petrol,TRUE,150,320,Automatic,6,RWD,10.5,Petrol,12,9,11,3985,1820,1844,2450,226,1750,100,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar,2025,Roxx MX1,Off-Road SUV,4,Lifestyle SUV,1300000,Excellent,1997,Petrol,TRUE,145,300,Manual,6,RWD,11,Petrol,13,9.5,12.5,3985,1820,1896,2450,226,1750,150,FALSE,0,0,0,0,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar,2025,Roxx MX3,SUV,4,Compact Off-Road SUV,1750000,Excellent,1997,Turbo Petrol,TRUE,155,320,Automatic,6,4WD,10.5,Petrol,13.5,9.5,11.5,3985,1855,1890,2450,226,1780,300,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar,2025,Roxx MX5,SUV,5,Compact Off-Road SUV,1850000,Excellent,2184,Diesel,TRUE,132,300,Automatic,6,4WD,12.5,Diesel,14.5,11,13.5,4350,1850,1875,2650,226,1950,300,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar Roxx,2025,AX3 L,SUV,5,Mid-size Off-road SUV,1550000,Excellent,2184,Diesel,TRUE,130,300,Manual,6,4WD,12,Diesel,16.5,12,14.5,4330,1850,1880,2650,226,1850,300,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar Roxx,2025,AX5 L,SUV,5,Off-Road SUV,1850000,Excellent,1997,Petrol,TRUE,197,380,Automatic,6,4WD,10.5,Petrol,12,8.5,10.5,4330,1855,1844,2750,226,1850,300,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar,2025,Roxx AX7 L,SUV,5,Lifestyle Off-Road SUV,2150000,Excellent,2184,Diesel,TRUE,175,400,Automatic,6,4WD,10.5,Diesel,14.5,11,13.5,4350,1855,1850,2650,226,1880,300,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar Roxx,2025,MX5 AT,SUV,5,Lifestyle Off-Roader,1850000,Excellent,1997,Turbo Petrol,TRUE,150,320,Automatic,6,4WD,11.5,Petrol,13.5,9,11.5,4300,1850,1845,2600,226,1850,350,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Thar Roxx,2025,AX7 L AT 4x4,SUV,5,C-Segment Off-Road SUV,2200000,Excellent,2184,Diesel,TRUE,175,380,Automatic,6,4WD,11.5,Diesel,14.5,11,13,4330,1850,1880,2640,226,1950,350,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Scorpio-Classic,2025,S,SUV,7,Mid-Size SUV,1400000,Excellent,2184,Diesel,TRUE,130,300,Manual,6,RWD,12.5,Diesel,15,11.5,14,4456,1820,1995,2680,209,1850,460,FALSE,0,0,0,0,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,100000,10000
Mahindra,Scorpio Classic,2025,S11,SUV,7,Mid-Size SUV,1750000,Excellent,2184,Diesel,TRUE,128,300,Manual,6,RWD,12.5,Diesel,16.5,11.5,14.5,4456,1820,1995,2680,209,1875,460,FALSE,0,0,0,0,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,100000,10000
Mahindra,Scorpio N,2025,Z2 Petrol,SUV,7,D-Segment SUV,1420000,Excellent,1997,Turbo Petrol,TRUE,200,370,Manual,6,RWD,9.5,Petrol,15,10,13,4662,1917,1857,2750,187,1980,460,FALSE,0,0,0,0,5,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Mahindra,Scorpio N,2025,Z2 Diesel,SUV,7,D-Segment,1400000,Good,2198,Diesel,TRUE,130,300,Manual,6,RWD,12,Diesel,16.5,12.5,15,4662,1917,1857,2750,187,1850,100,FALSE,0,0,0,0,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,100000,10000
Mahindra,Scorpio N,2025,Z4 Petrol,SUV,7,Mid-Size SUV,1410000,Excellent,1997,Turbo Petrol,TRUE,200,370,Manual,6,RWD,9.5,Petrol,15,10.5,13,4662,1917,1857,2750,187,1900,460,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Mahindra,Scorpio N,2025,Z4 Diesel,SUV,7,Mid-Size SUV,1600000,Excellent,2184,Diesel,TRUE,130,300,Manual,6,RWD,12.5,Diesel,16.5,11.5,15,4662,1917,1857,2750,187,1950,240,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Mahindra,Scorpio N,2025,Z6 Diesel,SUV,7,D1-Segment,1600000,Excellent,2184,Diesel,TRUE,130,300,Manual,6,RWD,12.5,Diesel,16.5,12,15,4662,1917,1857,2750,187,1950,460,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Scorpio N,2025,Z8 Petrol Automatic,SUV,7,D-Segment SUV,2050000,Excellent,1997,Turbo Petrol,TRUE,200,380,Automatic,6,RWD,10,Petrol,14.5,10.5,13,4662,1917,1857,2750,187,1950,460,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Scorpio N,2025,Z8 Diesel,SUV,7,Mid-Size SUV,2050000,Excellent,2184,Diesel,TRUE,173,400,Automatic,6,RWD,10.5,Diesel,16.5,12,14.5,4662,1917,1857,2750,187,1980,460,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Scorpio-N,2025,Z8 L Petrol,SUV,7,Mid-Size SUV,2190000,Excellent,1997,Turbo Petrol,TRUE,200,380,Automatic,6,RWD,10,Petrol,14.4,9.5,12,4662,1917,1857,2750,187,1970,460,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Scorpio N,2025,Z8 L Diesel AT,SUV,7,Premium Mid-Size SUV,2250000,Excellent,2198,Diesel,TRUE,172,400,Automatic,6,RWD,10.5,Diesel,16,11,14,4662,1917,1857,2750,187,1980,460,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,Scorpio N,2025,Z8 L Diesel 4WD AT,SUV,7,D-Segment SUV,2550000,Excellent,2198,Diesel,TRUE,175,400,Automatic,6,4WD,10.5,Diesel,16.5,11,14.5,4662,1917,1857,2750,187,2050,240,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,XUV700,2025,MX,SUV,5,Mid-Size SUV,1450000,Excellent,1997,Turbo Petrol,TRUE,200,380,Manual,6,FWD,9,Petrol,15,10.5,13.5,4695,1890,1755,2750,200,1720,480,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,XUV700,2025,AX3,SUV,5,Mid-Size SUV,1800000,Strong,1999,Petrol,TRUE,200,380,Manual,6,FWD,9,Petrol,15,10.5,13.5,4695,1890,1755,2750,200,1750,450,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,XUV700,2025,AX5,SUV,7,Mid-Size SUV,1950000,Excellent,1999,Petrol,TRUE,197,380,Manual,6,FWD,9.5,Petrol,15,10,13,4695,1890,1755,2750,200,1750,240,FALSE,0,0,0,0,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,XUV700,2025,AX7,SUV,7,Mid-Size SUV,2450000,Excellent,1999,Petrol,TRUE,200,380,Automatic,6,FWD,9.5,Petrol,14.5,10,12.5,4695,1890,1755,2750,200,1850,200,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Mahindra,XUV700,2025,AX7 L,SUV,7,D-Segment,2850000,Excellent,2198,Diesel,TRUE,185,450,Automatic,6,AWD,9.5,Diesel,16.5,11,14.5,4695,1890,1755,2750,200,1890,240,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Mahindra,XUV700,2025,AX3 Diesel AT,SUV,5,Mid-Size SUV,1925000,Strong,2184,Diesel,TRUE,182,450,Automatic,6,FWD,10.5,Diesel,16.5,12,15,4695,1890,1755,2750,200,1850,600,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Mahindra,XUV700,2025,AX5 Diesel AT,SUV,7,Premium SUV,2090000,Excellent,2184,Diesel,TRUE,182,450,Automatic,6,FWD,10.5,Diesel,16,12,15,4695,1890,1755,2750,200,1850,240,FALSE,0,0,0,0,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,XUV700,2025,AX7 Diesel AT,SUV,7,D-Segment,2450000,Excellent,2198,Diesel,TRUE,182,450,Automatic,6,FWD,9.5,Diesel,16.5,12,15,4695,1890,1755,2750,200,1850,240,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Mahindra,XUV700,2025,AX7 L Diesel AWD AT,SUV,7,Mid-Size SUV,2780000,Excellent,2198,Turbo Diesel,TRUE,182,450,Automatic,6,AWD,9.5,Diesel,16.5,11.5,15,4695,1890,1755,2750,200,1960,450,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Mahindra,XUV400 EV,2025,EC Pro 34.5kWh,SUV,5,Compact EV,1595000,Excellent,0,Electric Motor,FALSE,150,310,Single Speed,1,FWD,8.3,Electric,375,280,250,4200,1821,1634,2600,180,1540,378,TRUE,34.5,375,6.5,50,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,XUV400 EV,2025,EL Pro 34.5kWh,SUV,5,Compact EV,1650000,Good,0,Electric Motor,FALSE,148,310,Automatic,1,FWD,8.3,Electric,456,0,0,4200,1821,1634,2600,180,1590,378,TRUE,34.5,456,6.5,50,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mahindra,XUV400 EV,2025,EL Pro 39.4kWh,SUV,5,Compact EV,1850000,Good,0,Electric Motor,FALSE,150,310,Automatic,1,FWD,8.3,Electric,0,0,0,4200,1821,1634,2600,180,1590,378,TRUE,39.4,456,6.5,50,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Sonet,2025,HTE,SUV,5,Sub-Compact SUV,820000,Strong,1197,Petrol,FALSE,83,115,Manual,5,FWD,13.5,Petrol,18.8,13.5,17.5,3995,1790,1642,2500,205,1150,385,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Sonet,2025,HTK,SUV,5,Compact SUV,930000,Excellent,1197,Petrol,FALSE,83,115,Manual,5,FWD,13.5,Petrol,18.8,14.5,17,3995,1790,1642,2500,205,1150,385,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Sonet,2025,HTX,SUV,5,Sub-Compact SUV,1200000,Excellent,998,Turbo Petrol,TRUE,118,172,iMT,6,FWD,11.5,Petrol,18.5,14.8,17.5,3995,1790,1642,2500,205,1180,385,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Sonet,2025,GTX+ (1.0L Turbo DCT),SUV,5,Compact SUV,1550000,Excellent,998,Petrol,TRUE,118,172,DCT,7,FWD,11,Petrol,19.2,13.5,17,3995,1790,1642,2500,205,1250,385,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Sonet,2025,X-Line,Compact SUV,5,Sub-Compact SUV,1400000,Excellent,998,Turbo Petrol,TRUE,120,172,DCT,7,FWD,11.3,Petrol,18.2,13.5,17,3995,1790,1642,2500,205,1230,385,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Kia,Sonet,2025,HTK+ 1.0L T-GDi iMT,Compact SUV,5,Sub-4 Meter SUV,1120000,Excellent,998,Petrol,TRUE,120,172,iMT,6,FWD,11.5,Petrol,18.2,14,16.5,3995,1790,1642,2500,205,1180,385,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Sonet,2025,HTX Turbo DCT,SUV,5,Compact SUV,1315000,Excellent,998,Turbo Petrol,TRUE,120,172,DCT,7,FWD,10.5,Petrol,19.2,13.5,17,3995,1790,1642,2500,205,1250,385,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Sonet,2025,GTX+ Diesel AT,Compact SUV,5,Sub-4 Meter Compact SUV,1500000,Excellent,1493,Turbo Diesel,TRUE,116,250,Automatic,6,FWD,11.5,Diesel,19.2,14.5,18,3995,1790,1642,2500,205,1300,385,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Kia,Seltos,2025,HTE,SUV,5,Compact SUV,1109000,Strong,1497,Petrol,FALSE,115,144,Manual,6,FWD,12,Petrol,17,13,18.5,4365,1800,1645,2610,190,1250,433,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Seltos,2025,HTK,SUV,5,Compact SUV,1280000,Strong,1497,Petrol,FALSE,115,144,Manual,6,FWD,11.5,Petrol,17,12,16,4365,1800,1645,2610,190,1250,433,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Seltos,2025,HTX 1.5L Petrol MT,SUV,5,Compact SUV,1580000,Excellent,1497,Petrol,FALSE,115,144,Manual,6,FWD,11.5,Petrol,17,13,16,4365,1800,1645,2610,190,1280,433,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Seltos,2025,GTX+,SUV,5,Compact SUV,2030000,Excellent,1482,Turbo Petrol,TRUE,158,253,DCT,7,FWD,8.9,Petrol,17,12.5,16,4365,1800,1645,2610,190,1380,433,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Kia,Seltos,2025,X-Line 1.5L Turbo DCT,SUV,5,Compact SUV,2075000,Excellent,1482,Petrol,TRUE,160,253,DCT,7,FWD,8.9,Petrol,17.7,12,15,4365,1800,1645,2610,190,1340,433,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Kia,Seltos,2025,HTX CVT,SUV,5,Compact SUV,1730000,Strong,1497,Petrol,FALSE,114,144,CVT,7,FWD,12.5,Petrol,18,14,19.5,4365,1800,1645,2610,190,1250,433,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Seltos,2025,GTX+ Turbo DCT,SUV,5,Compact SUV,2100000,Excellent,1482,Petrol,TRUE,160,253,DCT,7,FWD,8.9,Petrol,17.9,12,16.5,4365,1800,1645,2610,190,1350,433,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Kia,Seltos,2025,X-Line Diesel AT,SUV,5,Compact SUV,2090000,Excellent,1493,Diesel,TRUE,116,250,Automatic,6,FWD,10.5,Diesel,20.7,16,19,4365,1800,1645,2610,190,1380,433,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Kia,Carens,2025,Premium,MPV,7,Mid-Size MPV,1100000,Good,1497,Petrol,FALSE,115,144,Manual,6,FWD,12.5,Petrol,17,12,15,4540,1800,1708,2780,195,1300,216,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Carens,2025,Prestige 1.5L Petrol MT,MPV,7,Compact MUV,1075000,Excellent,1497,Petrol,FALSE,115,144,Manual,6,FWD,12.5,Petrol,17.5,12,16,4540,1800,1708,2780,195,1290,216,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Carens,2025,Prestige Plus,MPV,7,MUV,1550000,Excellent,1482,Turbo Petrol,TRUE,160,253,iMT,6,FWD,9.5,Petrol,18.5,13,16.5,4540,1800,1708,2780,195,1370,216,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Carens,2025,Luxury 1.5L Turbo DCT,MPV,7,Mid-Size MPV,1950000,Excellent,1482,Turbo Petrol,TRUE,160,253,DCT,7,FWD,9.2,Petrol,16.5,11.5,15,4540,1800,1708,2780,195,1400,216,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Carens,2025,Luxury Plus,MPV,6,MUV Premium,1950000,Strong,1482,Turbo Petrol,TRUE,160,253,DCT,7,FWD,9.5,Petrol,16.2,11.5,15,4540,1800,1708,2780,195,1350,216,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Carens,2025,Prestige Plus Turbo DCT,MPV,7,MUV,1780000,Excellent,1482,Petrol,TRUE,160,253,DCT,7,FWD,9,Petrol,18.5,12,15.5,4540,1800,1708,2780,195,1410,216,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Carens,2025,Luxury Plus Diesel AT,MPV,7,MUV,1950000,Strong,1493,Petrol,TRUE,116,250,Automatic,6,FWD,12,Diesel,18,14.5,19,4540,1800,1708,2780,195,1480,216,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Kia,Carens,2025,X-Line,MPV,7,MUV,2050000,Good,1482,Turbo Petrol,TRUE,160,253,DCT,7,FWD,9.5,Petrol,18.5,13,16.5,4540,1800,1708,2780,195,1350,216,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Kia,EV6,2025,GT Line RWD,Crossover,5,Premium EV,6400000,Excellent,0,Electric Motor,FALSE,229,350,Automatic,1,RWD,7.3,Electric,0,0,0,4695,1890,1550,2900,160,1985,520,TRUE,77.4,528,7,18,5,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Kia,EV6,2025,GT Line AWD,Crossover,5,Premium Electric SUV,7800000,Excellent,0,Electric Motor,FALSE,320,605,Automatic,1,AWD,5.2,Electric,0,0,0,4695,1890,1550,2900,160,2100,490,TRUE,77.4,528,7.5,18,5,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Kia,Carnival,2025,Limousine,MPV,7,Premium MPV,3850000,Excellent,2199,Diesel,TRUE,200,440,Automatic,8,FWD,9.8,Diesel,16.5,11,14.5,5150,1995,1750,3090,180,2150,620,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Kia,Carnival,2025,Limousine Plus,MPV,7,Luxury Executive,4250000,Excellent,2199,Turbo Diesel,TRUE,200,440,Automatic,8,FWD,9.5,Diesel,16.5,11.2,14.8,5155,1995,1785,3090,170,2150,627,FALSE,0,0,0,0,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Glanza,2025,E,Hatchback,5,Premium Hatchback,725000,Good,1197,Petrol,FALSE,89,113,Manual,5,FWD,12,Petrol,22.3,17,20,3990,1745,1500,2520,170,925,318,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Glanza,2025,S,Hatchback,5,Premium Hatchback,885000,Excellent,1197,Petrol,FALSE,89,113,Manual,5,FWD,12.5,Petrol,22.5,17,20,3990,1745,1500,2520,170,960,318,FALSE,0,0,0,0,3,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Glanza,2025,G,Hatchback,5,Premium Hatchback,815000,Excellent,1197,Petrol,FALSE,89,113,Manual,5,FWD,11.5,Petrol,22.8,17,21,3990,1745,1500,2520,170,950,318,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Glanza,2025,V,Hatchback,5,Premium Hatchback,1020000,Excellent,1197,Petrol,FALSE,90,113,AMT,5,FWD,12,Petrol,22.9,17.5,20,3990,1745,1500,2520,170,960,318,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Glanza,2025,S AMT,Hatchback,5,Premium Hatchback,835000,Strong,1197,Petrol,FALSE,89,113,AMT,5,FWD,13.5,Petrol,22.9,16,20,3990,1745,1500,2520,170,960,318,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Glanza,2025,G AMT,Hatchback,5,Premium Hatchback,950000,Excellent,1197,Petrol,FALSE,89,113,AMT,5,FWD,13.5,Petrol,22.9,17.5,20,3990,1745,1500,2520,170,950,318,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Glanza,2025,V AMT,Hatchback,5,Premium Hatchback,1015000,Excellent,1197,Petrol,FALSE,89,113,AMT,5,FWD,13.5,Petrol,22.9,17.5,20.5,3990,1745,1500,2520,170,950,318,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Glanza,2025,S CNG,Hatchback,5,Premium Hatchback,990000,Excellent,1197,Petrol,FALSE,76,98,Manual,5,FWD,14.5,CNG,30.6,24,28,3990,1745,1500,2520,170,1030,110,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
